fecha_transaccion,encrypt_rut,comuna,marca,detalle,brand_origin,retail,precio_de_lista_synt,margen_retail,margin_pct,loss_making,price_band,year,month,quarter
2011-10-24,d8d7716d9954e45a9079baf7103402cf868bba6339865db3b93dbd01b187a436,LA LIGUA,Suzuki,ALTO 800 GL2,Incumbent,ces,3289763.320337232,227899.125,0.06927523435839092,0,Economy,2011,10,4
2019-11-26,782dc8bd5d5a6192c5cfbbe444d241dcab19d2f43fc62be5a6d21e86b93ad9e8,MAIPU,Haval,HAVAL H6 AT 2.0T 4X2 ACTIVE,Chinese,propio,10218790.091600263,652849.75,0.06388718665790342,0,Premium,2019,11,4
2018-06-29,4d466192da1504aa62849205b06bfbbbc8674afa15b2ee8d5dc91b7363a40ac9,LOS ANDES,Changan,CX70 COMFORT MT,Chinese,propio,6419567.949445908,384145.1875,0.05983972605713391,0,Mid,2018,6,2
2017-07-07,162c739255850f1d29503bb33b01f73d1560031b158fd83b574307e8def4bb9f,LAS CABRAS,Mazda,MAZDA5 V 2.0 6MT,Incumbent,ces,9953905.764463622,846386.5625,0.0850305982925496,0,Premium,2017,7,3
2019-07-23,457fdd44d4b9df789859c1cf8e123eb2e93c375ba01ef986ed65cef87958bca2,LOS ANGELES,Suzuki,DZIRE SEDAN 1.2 GL,Incumbent,ces,5852870.827043605,346272.15625,0.05916278805437238,0,Economy,2019,7,3
2018-08-31,b0592cb972aa3dbbfba8f787c50b83bf472ef4edadad6290a19c658182792bfa,MAIPU,Suzuki,CIAZ SEDAN 1.4 GLX AT,Incumbent,ces,7413693.517187661,416470.875,0.05617589586546406,0,Mid,2018,8,3
2018-07-06,a476d81215a3fa5de9dcb624a2a3244a79edc95f475f9438d4dd6ac620a89027,LAS CONDES,Suzuki,SWIFT 1.2 GLS,Incumbent,propio,6745244.637616088,411578.40625,0.061017565464528585,0,Mid,2018,7,3
2018-09-13,849ec94b8196a6cdb7ee9025b23fc16655563ba44fce66ddf3f8eb827dbd3624,PUDAHUEL,Changan,A500 LUXURY,Chinese,propio,6188508.847169748,523610.75,0.08461016424650797,0,Mid,2018,9,3
2018-01-29,5c6695bec85b08c29b6caee6a1faf33ed77dcc5d72d0bef7a1454e10493ba283,VILLARRICA,Suzuki,GRAND NOMADE 2.4 GLX NAV,Incumbent,ces,9926953.32640232,839663.8125,0.08458424099434213,0,Premium,2018,1,1
2012-10-31,68880cd1fc68048346bc87dcb95e314cbc351a1cf71a7b7e487dd048963a896c,PUENTE ALTO,JAC Cars,J2 1.0 5P CE,Chinese,propio,3509221.708908452,182317.640625,0.051953867765656254,0,Economy,2012,10,4
2014-04-17,5004ad230030fc2257a9ff63434dc0c8c6d84f84108444f67e6d7f52a5a2026b,SANTIAGO,Mazda,NEW MAZDA6 2.0 6MT,Incumbent,ces,10607587.181387668,709538.25,0.06688969299681771,0,Premium,2014,4,2
2019-03-27,631dab2db097774469da4936e69986c5ba3cd1a39315719e1643e6f81a198335,VALDIVIA,Changan,CS15 LUXURY PLUS,Chinese,ces,5856637.417423952,271596.4375,0.04637412531156179,0,Economy,2019,3,1
2019-06-28,dcd00ec738dc29543547b0544efe2e71b7db84cbc1a9df064eb6c32b14999010,MAIPU,Changan,CX70 COMFORT MT,Chinese,ces,7102908.128561303,462761.1875,0.06515094650305332,0,Mid,2019,6,2
2018-10-31,df1bfcff0c4e119ae864b8a17da55526d211777e87e8dcd6e7c31ec2f93bcbb7,LAS CONDES,Mazda,ALL NEW MAZDA6 SDN V 2.0L 6AT (C.N),Incumbent,ces,11873179.591831746,623802.5,0.0525387909089786,0,Premium,2018,10,4
2020-12-30,f27050b122dc6a3e798aef8da277dddd14d06633136d556d16c783ebb0f03570,TIERRA AMARILLA,Great Wall,M4 1.5 EN,Chinese,ces,6937694.553843405,367394.96875,0.05295634823624042,0,Mid,2020,12,4
2014-08-31,3baf639324c98b5d34727cf759669b41aafcae87a027dbfa08b6bf78e4732d42,LAS CONDES,Suzuki,GRAND NOMADE 2.4 2WD AT GLX SPORT,Incumbent,propio,8143455.377484461,557227.4375,0.06842641258164901,0,Mid,2014,8,3
2012-11-11,0c87e60e080f309d21da1d347744944e243976e9af4ca84221a90d5546fe8abb,RENCA,Great Wall,WINGLE 5 2.2 4X2 SEP,Chinese,propio,5894857.299677642,415406.0,0.07046922069219833,0,Economy,2012,11,4
2017-04-28,0bc9e8164b064db860ce607763fe1d9733e14d34eb482176aec46d788664cba5,TEMUCO,Suzuki,SWIFT 1.2 GLX AC,Incumbent,ces,6767494.829346081,481680.84375,0.07117565005905488,0,Mid,2017,4,2
2014-06-09,f5781dd5bccfee707bba4072c69f5f4c9f1a9d2a6ba4282f10d4a37eeeb11516,LOS ANDES,Mazda,CX-5 R 2.0 2WD 6AT I-STOP,Incumbent,ces,12185611.853620537,692806.9375,0.05685450561057844,0,Premium,2014,6,2
2021-01-29,349e3b0d0e87151d656a6e802a9f55a42d9be04c65e3fce1c054fc79efcea156,VALPARAISO,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,5686684.610943121,385829.875,0.06784794680850274,0,Economy,2021,1,1
2014-05-26,c05f5f583117c687bdc0560a87453fc04681f2511c2a1bb01418621b3f51c022,SAN BERNARDO,Geely,NEW CK 1.3 16V GS,Chinese,ces,3321162.195104811,183435.28125,0.055232256202474045,0,Economy,2014,5,2
2015-01-31,3f9a9c05b2a9659483d2d4116feb49ce8060579a40e7d132328319669f80c1da,SAN PEDRO DE LA PAZ,Mazda,CX-5 GT 2.5 AWD 6AT I-STOP E5,Incumbent,ces,16059401.405666249,852085.0625,0.0530583326847636,0,Premium,2015,1,1
2009-06-05,c2544af6ff95c62f6dc7094ab78552f7f32d92a3464047353c7d4f87bd4e4825,NUNOA,Suzuki,SX4 SEDAN 1.6 AT GLX SPORT,Incumbent,propio,6819732.98503663,574117.6875,0.08418477508719006,0,Mid,2009,6,2
2018-07-20,d3c90be25781d96bd3547c615eb968f627b42df5f8d397e5944d87d3a2ab28dd,SANTIAGO,Renault,CLIO IV 0.9 HB DYNAMIQUE E6 F2 MT TURBO,Incumbent,propio,8344148.495067539,520778.53125,0.06241242369522149,0,Mid,2018,7,3
2017-09-22,4b52a494c78a1af0f240b7b1a628c72a3b5a11365558de29766d0a778c954527,LAMPA,Suzuki,VITARA 1.6 4WD GLX,Incumbent,propio,10628372.368521107,661867.0625,0.06227360498398646,0,Premium,2017,9,3
2019-02-19,abb13b13f109e586cfa67e21b42b15ab36a75bce3de00041520dd42cb55a2168,COPIAPO,Suzuki,S-CROSS II 1.6 4WD GLX,Incumbent,ces,10734446.51786303,927058.8125,0.08636298210227192,0,Premium,2019,2,1
2017-08-31,94cea3e33410ed5139645fcd308be5cbc40033624d5e49560aeecca5b597cd6b,UNKNOWN,Mazda,NEW MAZDA3 SDN 2.0 6MT,Incumbent,ces,9380151.161845325,578119.9375,0.061632262372440114,0,Premium,2017,8,3
2020-12-30,1e54ec6bbf481ebfbe1844a991311e766fcbf9d74793c3bb32a0ee02a27a1734,TEMUCO,Suzuki,SWIFT 1.2 GLX,Incumbent,ces,8241453.580715562,758991.625,0.09209438815210808,0,Mid,2020,12,4
2018-05-24,79321ac1f9befd8142ac4bc3f7f6cf9561c8acbca0141e7f0c3053447cae7999,CONCEPCION,Suzuki,ALTO K10 1.0 2AB GLX AC,Incumbent,ces,3892475.815242806,253964.3125,0.0652449301047637,0,Economy,2018,5,2
2016-11-08,52d6ba7b358322beab2cb162a385a4a0b619ad436097b9288149467c08e7851b,TEMUCO,JAC Cars,S2 1.5 4X2 CE SPORT,Chinese,ces,5949389.654568878,333781.53125,0.05610349138817458,0,Economy,2016,11,4
2020-08-29,33c1b992d16b026197a681e9538174a1c04153ec33d3e260b9ea69ab91e13d0e,SANTIAGO,Changan,NEW CS15 LUXURY MT,Chinese,ces,6262635.705022041,378186.75,0.06038779322525978,0,Mid,2020,8,3
2022-03-03,d3f3d83b333105b6d8b6bbc928f4137079227bc373549ddb0fcf2bb4d1e95024,LOS ANDES,JAC Cars,JS2 COMFORT,Chinese,ces,8046641.923195517,685882.0625,0.08523829804366634,0,Mid,2022,3,1
2013-04-12,2bc47074ee0d6d7725cfac3ec33e9e109208782e39a0893a6f150bd83c6eeab1,VALPARAISO,Great Wall,C30 1.5 SE,Chinese,ces,4776657.420149341,261632.6875,0.05477317389276372,0,Economy,2013,4,2
2022-03-21,f5ffcc3b3bb6557cffa5fa7a9af052e2cdf309a704255535018ecba6c6327b0b,LA SERENA,Suzuki,BALENO 1.4 GLS,Incumbent,ces,9599064.718318196,557475.5,0.05807602265001423,0,Premium,2022,3,1
2021-11-30,aa9cf4592322d022ce2846fdeebc79ca5a81e84973738cb7105d1c41b78cc62a,PENALOLEN,Mazda,ALL NEW CX-30 GTX 2.0 AWD 6AT 7G,Incumbent,ces,19829620.117179114,1390924.625,0.0701437857498335,0,Premium,2021,11,4
2018-07-25,5af66352a16be7026d8216b67429a33cd65a9b17f3000ee424bac767560fcfba,INDEPENDENCIA,Suzuki,GRAND NOMADE 2.4 AT GLX NAV,Incumbent,ces,9050396.602363158,536763.0,0.05930822963712389,0,Premium,2018,7,3
2013-03-27,a23fe4412755a6a8a2c561adb66702a92fb17ca86f70730055f167fbad484c0e,CALAMA,Mazda,CX-5 4WD R 6MT,Incumbent,ces,12315714.956102751,775798.125,0.06299253658964982,0,Premium,2013,3,1
2017-09-28,18ab8b89f8253f43313826fa2e44b9ac5a84ab584fbef3128ce3d988d0220460,SAN PEDRO DE LA PAZ,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,6190145.158535516,272165.4375,0.04396753719494193,0,Mid,2017,9,3
2020-08-14,051a6b2fd1df5451c4b2410ba797b5cae3dd2221adf5d9b7a9d154ab050eba71,PENALOLEN,Suzuki,BALENO 1.4 AT GLX,Incumbent,ces,8883942.811472518,482556.59375,0.05431784107466761,0,Premium,2020,8,3
2016-07-12,cdd0b901c3a2360adfc20ab1b032f624a5329910c3385994abe806ee684bdbee,HIJUELAS,JAC Cars,T6 DOBLE CABINA 2.0 4X2 SE,Chinese,ces,8934047.201811126,184843.0,0.020689727267450334,0,Premium,2016,7,3
2017-06-21,16688c4a5a3542cd2ad41b00d919837a19bfaf7ec2841a022f4b22247e1519d7,LA REINA,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5817141.843025027,388437.4375,0.06677462024855921,0,Economy,2017,6,2
2021-09-27,dc0450da5dc7aaff173b6625ef0ee7b62dfe5cfab4021eff0bfd2ff85091d2a0,UNKNOWN,Suzuki,BALENO 1.4 AT GLS,Incumbent,ces,9257912.466714894,836302.5625,0.09033381612828709,0,Premium,2021,9,3
2014-04-30,8a1c532e8a0860c80619b601eac73cb86e626486482e52f0858283edc5c007a1,OSORNO,Suzuki,SX4 1.6 CROSSOVER AC,Incumbent,ces,6991620.548592002,412773.59375,0.059038328936933775,0,Mid,2014,4,2
2019-02-22,8545bcef6571bd9efa4d39094c801eddb239ec687636b312b359756afc96e4f0,ALGARROBO,Suzuki,DZIRE SEDAN 1.2 GLX,Incumbent,ces,7029205.679349275,428430.6875,0.06095008554930516,0,Mid,2019,2,1
2013-06-10,d8eba80f51edf074e71bc12e0e501a41846e7ec373e663f43d1285f8b4f62bd3,LAS CONDES,Mazda,CX-5 R 2.0 2WD 6AT I-STOP,Incumbent,ces,11807091.963887624,755673.625,0.06400167181819642,0,Premium,2013,6,2
2011-08-27,bb59a02dd2594e4ddfc14b92e079a09d5a9a3027cbbef81b4ef25537c0e5054f,LAS CONDES,Mazda,CX-7 2.5L R 2WD AT,Incumbent,propio,11947666.480540058,558031.125,0.04670628577629796,0,Premium,2011,8,3
2017-06-05,09a5fd1a05698439bbba0542d3bf51118085be004694a83e02b76becb90eb6cc,MELIPILLA,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,6148980.987265502,450528.4375,0.07326879664013294,0,Mid,2017,6,2
2018-07-20,727155eabffaeebf9e6855143ca7e492ed603b4cf193ad4599fcc6dd18cfb947,LA FLORIDA,Mazda,NEW CX-3 R 2.0L 2WD 6AT,Incumbent,ces,10136668.9571247,708013.0625,0.06984671843331364,0,Premium,2018,7,3
2021-09-07,9c834d9356e0d4865ef91ee171676342a956f3730aa10afcd423986bc59f4e9c,UNKNOWN,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,5933223.227764719,496081.59375,0.08361080894926881,0,Economy,2021,9,3
2021-10-27,ab131e121a28c28a873255b84723149c06696abedc214ec2659900ca770edf69,OLMUE,Great Wall,WINGLE 5 G 2.2 4X2 ELITE,Chinese,ces,7798335.028207712,637545.0,0.08175398949825918,0,Mid,2021,10,4
2012-09-24,9eded6aac14b22e762b88cb79a2e1e8f2032017b75e9f38f2c57a031f1320d9d,SANTIAGO,Great Wall,HAVAL H3 2.0 4X2 LE,Chinese,propio,6663589.205160633,445951.15625,0.06692356664252833,0,Mid,2012,9,3
2020-08-28,d3d5954b1ffcbbfbd471d09e8b5cd741872b8c71ae4150c86d569d192ca71cf8,MAIPU,Suzuki,BALENO 1.4 GLS,Incumbent,ces,6689138.59206239,354002.1875,0.052921939443753445,0,Mid,2020,8,3
2021-02-26,8dc85b4f1a3926dd9bf0931d4d18f85e4ad319865def995796dbc052d07bb482,LA REINA,Changan,MS201 DC PICK UP A/C EPS,Chinese,propio,6168875.1766065415,466315.0,0.07559157652733003,0,Mid,2021,2,1
2011-04-20,1f0be41c72a48354a2174a86b26e1e1ea75b055c01dd405b1be74730b73b8f24,PUENTE ALTO,Suzuki,ALTO 800 GL2,Incumbent,propio,2651288.547687893,170924.125,0.06446832244987354,0,Economy,2011,4,2
2021-12-28,669382a16dda4e663dee64c1f8a1e1deed2cf7fae88355c4c6e314e5421417cb,QUILPUE,Changan,CS15 COMFORT MT,Chinese,ces,6849155.331622751,515714.40625,0.07529605933580327,0,Mid,2021,12,4
2009-06-02,09a62fcf6b24d55f7762dfff53c312b77360f3da3936bc185bef177c0133f9a0,TALAGANTE,Suzuki,APV2 1.6 PICK UP,Incumbent,propio,5750597.8699641945,479200.0,0.08333046595083576,0,Economy,2009,6,2
2014-03-10,d07d0b76c93456ac3e15f56aa2d585e8f68adfe929192a92214835fb408e72c2,SANTIAGO,Suzuki,APV VAN 1.6 GL,Incumbent,propio,7675068.516866274,370071.125,0.04821730570701144,0,Mid,2014,3,1
2020-09-10,cdc83a247f147dbaefb31ed93183e0b7931f13f10cbed1c29b389851c169a30d,SANTIAGO,Great Wall,C30 1.5 COMFORT,Chinese,propio,5441867.548912047,366744.09375,0.06739305770558868,0,Economy,2020,9,3
2021-04-30,9b156f33a3dc83ae4e702a8199a8a23683b9315b1c8f78266e578f6dd0c3f326,COPIAPO,Changan,NEW CS15 ELITE AT,Chinese,ces,8398191.39163375,715294.0625,0.08517239357185566,0,Mid,2021,4,2
2016-01-29,a1764e41db7d23c60cc18c3962095fa9563346695776020dc758fafc3eb63bb2,LIMACHE,Haval,HAVAL H6 1.5T 4X2 ACTIVE,Chinese,ces,9715391.048663624,522167.5625,0.05374642769235989,0,Premium,2016,1,1
2021-10-14,5f14df7b05f267f9fc68724b6afbaf76d98283745e703d81bd02be70ba7a99d4,PROVIDENCIA,Suzuki,ERTIGA 1.5 GLX PLUS,Incumbent,ces,11359423.829778291,970756.3125,0.08545823512238357,0,Premium,2021,10,4
2012-06-19,bdbbe7027338c5156c5dba53a8921096d0283a8e2d54b8bcfb8176860fdfb95c,SANTIAGO,Changan,S300 EIV,Chinese,propio,3275821.0891969856,183845.0,0.05612180732527936,0,Economy,2012,6,2
2018-05-19,7867f63b7c4cd6f3712287586f5d8c45a2224eb3e111c7cfcfb5748f8b01cba2,RENCA,JAC Cars,S2 1.5 4X2 SE CVT,Chinese,ces,7919340.346948696,435849.3125,0.05503606277862925,0,Mid,2018,5,2
2013-08-31,33d92e962d4d9dfffb62186c652dbd009721411cebd8963093cad1117093c182,PUENTE ALTO,Suzuki,SWIFT SEDAN 1.2 GLA,Incumbent,propio,5285570.447715761,345844.125,0.06543175016226711,0,Economy,2013,8,3
2017-08-31,90c359ef28b3a5b23179a72ad0e41c37fa67881c6916ec781079fe787e821372,SAN MIGUEL,Suzuki,IGNIS 1.2 GL,Incumbent,ces,5947641.069894799,284326.96875,0.047804997882131633,0,Economy,2017,8,3
2019-05-17,2649272ef8b0fea9701fc5c8cbfd116f35d244e69d194efd81530af80d659aa8,LAS CONDES,Mazda,NEW MAZDA2 SPORT S 1.5L 6MT 6 AIRBAGS,Incumbent,propio,7115027.706219916,337302.28125,0.04740702287850999,0,Mid,2019,5,2
2021-04-27,23621ad1944681c809253caa56a28335b55a64148659a1cf7f5523454304e2ad,TEMUCO,JAC Cars,JS2 COMFORT SMART,Chinese,ces,7432984.953751036,427899.1875,0.057567611149819675,0,Mid,2021,4,2
2019-01-22,f4a325a9913470ef2b07c5a33e411b964ca28d414385ae02cbc0a1da18a8a948,PUENTE ALTO,Suzuki,VITARA 1.6 GLS,Incumbent,ces,8659293.558595076,263561.75,0.030436865111056643,0,Premium,2019,1,1
2018-09-07,898cd774e33076a728f96890247bdbfd655c3431a59e37accd655f32f40b4955,RANCAGUA,Suzuki,VITARA 1.6 GLS,Incumbent,ces,9044669.748384554,819495.75,0.09060538115793207,0,Premium,2018,9,3
2013-10-08,7825cad36989bfc22abeaba3d55cd2541bec5502b3f0959676ef9a2b5bd8f489,MAIPU,Great Wall,HAVAL H5 2.4 4X2 LX,Chinese,propio,7226529.262259079,463928.6875,0.06419799473073352,0,Mid,2013,10,4
2012-08-25,4c9bc821a135cc36b9ff06b9f2b175175ea1f77fe6748749b17020167e7437bc,EL BOSQUE,JAC Cars,J3 TURIN 1.3 VVT BSE,Chinese,propio,3980118.717008566,221615.15625,0.05568053920174639,0,Economy,2012,8,3
2013-08-30,84dab2ca125a73f2e78217c324f69fce29f88c35f8f63fa4bac9394f8a8d0e6a,EL BOSQUE,Samsung,SM3 1.6 SEDAN SE 3,Incumbent,propio,5147247.877370848,306148.125,0.059478022487694286,0,Economy,2013,8,3
2013-03-27,0abe07ec9f6c144dd88caa906170dd7d30365a102e0290e89183c2c644e06d3c,NUNOA,Mazda,MAZDA3 SEDAN 1.6L S MT,Incumbent,propio,7712546.675600589,435674.75,0.05648909087037366,0,Mid,2013,3,1
2017-01-31,c7c17bd1782291d79621a1b5d0f79cbabbc3197911008ad4b585e5bf8cfcaff6,PUERTO MONTT,Renault,CLIO IV 1.2 HB EXPRESSION E6 F2 MT RI,Incumbent,ces,7940825.584270654,636429.1875,0.08014647604912159,0,Mid,2017,1,1
2021-12-28,6562fd4ef53dfaf0409cad5c2c7c9c5334fdca31b9f166741dfd41157090bbc5,TEMUCO,Suzuki,BALENO 1.4 GLX,Incumbent,ces,10267368.052726507,698487.625,0.0680298613445065,0,Premium,2021,12,4
2019-08-30,f90c1739acc29c53e549c46b3eb1d67c2c471ca82ad5d851c5c74ae1f47e3c3f,TALCAHUANO,Suzuki,S-CROSS II 1.6 4WD GLX,Incumbent,ces,10231206.052832026,690084.0625,0.06744894579744905,0,Premium,2019,8,3
2021-12-22,3b4d7cb425ce587edab52da169dae24404ed4f262259d6852f2375ada8efb168,TRAIGUEN,Great Wall,WINGLE 5 G 2.2 4X2 ELITE,Chinese,propio,9469858.053723156,727200.0,0.07679101374852129,0,Premium,2021,12,4
2019-01-31,9bb059bd093da488e357abc7410d0d51ee16a5de15bd8ecc88218c52169d87fc,NUNOA,Mazda,NEW MAZDA3 SP 2.0 6AT,Incumbent,propio,11026449.739008328,545629.0625,0.04948365751577548,0,Premium,2019,1,1
2010-10-28,6f4f6213ed6fe3c984ad5a9e7fbe02df66d02b14c1cd3ad3171fc82d5f5263a6,TEMUCO,Geely,NEW CK 1.5 16V GS,Chinese,ces,3705580.9543571663,271059.71875,0.07314904790604491,0,Economy,2010,10,4
2013-05-22,f645c1d388bb9e8117d082193687b450129063874fb64bddf4af3fe0a6a2f80b,SAN FERNANDO,Changan,CV1 1.0 ST,Chinese,ces,3172786.57914006,261512.640625,0.08242364688011236,0,Economy,2013,5,2
2014-08-28,03bb3f5077afb626bce0bf3dba9a21a56c845cc4c14039e9d0f39e3a09ecd4e9,PELARCO,Changan,CS1 1.3 BS,Chinese,ces,3562895.746871184,225798.359375,0.06337495549042897,0,Economy,2014,8,3
2019-10-09,493c05f93bfbdf1b9f85f4bbbf2f9d8242761e3d4c9ad0d23f11bfa0e1a34ebb,LA FLORIDA,Mazda,ALL NEW MAZDA3 SP V 2.0 7G 6MT,Incumbent,ces,12548903.729702195,609442.6875,0.04856541261508769,0,Premium,2019,10,4
2021-09-29,39e3e08913d1c938a995f83b78e8b0cfa7271075188e9b336467c92d08e0707b,RANCAGUA,JAC Cars,JS2 COMFORT SMART,Chinese,ces,7367641.580686096,651428.5625,0.08841751534272344,0,Mid,2021,9,3
2016-12-06,fd84d45008449eb162db2bf47a488c758212d33cbca6df5b1cf841ea1b6ff631,VALDIVIA,Suzuki,BALENO 1.4 GLX,Incumbent,ces,8757451.518988358,361734.71875,0.04130593449083539,0,Premium,2016,12,4
2016-09-06,083962f50a64c5a05b7bf427d4dc9eac55ada2a6009c5760637b56bc39b46576,LO BARNECHEA,Mazda,MAZDA3 SPORT V 2.0L 6AT,Incumbent,propio,10446730.055233533,596218.625,0.057072272553009104,0,Premium,2016,9,3
2021-03-31,3964c5d02b7f2df7e5fdb6b02e9d62db5f63e29d2b83af8791a3afaee5d33933,TALCA,Great Wall,POER PLUS AT 2.0 TD 4X4 ELITE.,Chinese,ces,17166256.75707564,1031754.0,0.06010360992501924,0,Premium,2021,3,1
2018-04-30,b260fd07f3a515e5be8191c3063b6ed1dbfeef6fca6325cf78fbd04f5e7a0b64,TEMUCO,Suzuki,BALENO 1.4 AT GLX,Incumbent,ces,8392699.984715173,745546.25,0.08883270596563592,0,Mid,2018,4,2
2018-01-31,41f11e28a8a222de914819a7e0bb50d3700c886db301b520ae20626c57fd2451,SAN MIGUEL,Changan,CX70 LUXURY MT,Chinese,propio,7461953.858877098,357849.0,0.047956474506242845,0,Mid,2018,1,1
2021-05-31,f53141d6b8ef72637dd2d4abfc9a14d145f4fb577fdd63728d651c7edf6ff6a6,ILLAPEL,Great Wall,M4 1.5 LE,Chinese,ces,7544018.98878753,526971.375,0.06985286964192736,0,Mid,2021,5,2
2014-01-11,3db2779b814f9487dc2cb14ac937639c25a7c98502d17daf876a027fdb396b7d,SAN BERNARDO,Renault,DUSTER 1.6 EXPRESSION 4X2 MT,Incumbent,ces,6001376.515201122,-418749.25,-0.06977553381950519,1,Economy,2014,1,1
2014-03-13,e3b52f2e3c4953ceb1b3383997b1d5786ad7ac759eea4a81741040fa706aa316,COPIAPO,Suzuki,JIMNY 1.3 JLX SPORT AC,Incumbent,ces,6456573.40408133,448957.53125,0.06953495347334004,0,Mid,2014,3,1
2014-01-10,467498b09c685dbf068195fe1450d58dfba19f8af0d2fbb0b36d5ac067b1f6a7,MAIPU,Renault,FLUENCE 2.0 SDN AUTHENTIQUE MT F2 NEW,Incumbent,propio,5449733.4313939735,42746.44140625,0.007843767396035001,0,Economy,2014,1,1
2018-09-05,1704ae986c2329a30951f540c3cce38af6860c4deb1e7af08f7e3ab468b063ab,NUNOA,Suzuki,DZIRE SEDAN 1.2 GL SPORT,Incumbent,ces,5953934.523500453,245063.953125,0.04116000136678046,0,Economy,2018,9,3
2016-03-30,24e0bf5e45308cd2680504b9e7166f4eba87fa839b0eb4212e9b66a4e59db0b3,TEMUCO,JAC Cars,J2 1.0 5P SE,Chinese,ces,4385939.222676199,355630.25,0.0810841719286303,0,Economy,2016,3,1
2018-05-10,5cf1de9b11380b2a6cde641cf5e32778242bd4b5cd04ebab099a3d54d63832c4,VINA DEL MAR,Renault,CLIO IV 1.2 HB EXPRESSION E6 F2 MT,Incumbent,ces,7071893.155695225,502078.46875,0.07099633120809523,0,Mid,2018,5,2
2016-01-22,363b5fef6f181cbf094f61b90e87c118184423f0a25cebc473cf8ebc1c975f9b,LOS ANDES,Great Wall,HAVAL NEW H3 2.0 4X2 LE,Chinese,ces,8038425.109941443,630588.375,0.07844675622095751,0,Mid,2016,1,1
2010-05-26,3a905f13849ae9be66a3c52d6f81fbc813688d167ad28b09f86e8b4cc15d9679,VINA DEL MAR,Samsung,SM3 1.6 SEDAN LE P AT 3,Incumbent,propio,6202086.195755505,318907.09375,0.051419326285443934,0,Mid,2010,5,2
2019-12-31,9a75592c8917d2a67700456606dede879aec888c92e6e9f823ea6160fed7e599,SAN MIGUEL,Renault,"DUSTER LIFE 1,6L 5MT 4X2",Incumbent,propio,6578692.555686278,506776.28125,0.07703297835555016,0,Mid,2019,12,4
2020-01-27,34d72356335c7a0c964654c70c92521e221416b10f52acaf34fa5686d8a0391e,PUENTE ALTO,Changan,CX70 COMFORT MT,Chinese,propio,6609118.334857175,508545.90625,0.07694610392552305,0,Mid,2020,1,1
2019-03-22,52e279d390e1d21f46b91aa93755187cb14a37792192a5750cfc48f7cfa1617d,ANTOFAGASTA,Renault,"NEW KOLEOS 2,5 PRIVILEGE 4X2 6CVT",Incumbent,ces,14368818.928030657,767647.75,0.05342455450548372,0,Premium,2019,3,1
2021-03-29,5e5b27c6b45d66dd69f6e25ce2c4c8aa15cfeb94f5c28cf3545fbb8126b31f28,VALPARAISO,JAC Cars,JS2 LUXURY,Chinese,ces,7718098.794059264,440083.90625,0.05701972959827091,0,Mid,2021,3,1
2021-09-10,81370ab01dfd9acf1ae175a30edae50ced0eb29eeb1b85539bc0f3c3ed117150,LO PRADO,Suzuki,BALENO 1.4 GLX,Incumbent,propio,9281718.93107393,668310.5625,0.07200288733831266,0,Premium,2021,9,3
2010-03-10,fd95e0b804769bc0c0f09838e71525b50b1bb2b5cf18fd820ee6c2559f574c5a,SANTIAGO,Suzuki,ALTO 800 GL,Incumbent,propio,3167552.6083237985,143750.5625,0.04538221784296417,0,Economy,2010,3,1
2016-11-28,55f10060e9ff9050cb82a9a8351a6d2da6574310066551ac4325ff75fd49f108,TEMUCO,Suzuki,SWIFT 1.2 GLS AC,Incumbent,ces,6639703.051178545,401552.96875,0.0604775493203306,0,Mid,2016,11,4
2017-07-12,371c1d89f683cd2141e4acb7d72845a56d16784937fb47848a2483daad03b52c,LAS CONDES,Mazda,NEW MAZDA3 SP 2.0 6AT,Incumbent,ces,10355630.836301588,517312.6875,0.04995472469784885,0,Premium,2017,7,3
2019-06-10,a6182a22a944514784e138b8167c7e5dfba2de93c57df4084d4bea90bfbcb868,CALAMA,Great Wall,M4 1.5 LE,Chinese,ces,5688978.0072881365,360672.3125,0.06339843677334374,0,Economy,2019,6,2
2017-12-23,0f545bdb700ec35342cf2fd2bc344d6d21d70e28b0640706fdadae6f1badd329,CONCHALI,Haval,HAVAL H2 1.5T 4X2 ACTIVE,Chinese,propio,6909798.831159581,-669999.6875,-0.09696370384600078,1,Mid,2017,12,4
2017-10-31,26fe065c166a63a83fd19fe0c0d775d5c10f147b90db8afe6d81079d99036e84,VALPARAISO,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5017102.20270556,294281.4375,0.0586556593049477,0,Economy,2017,10,4
2015-08-31,f89ae857c1de84ba746b8e9390c6c7b8739da502c0a8281c2e7ad8826cdd18e8,CALAMA,Renault,DUSTER 2.0 DYNAMIQUE 4X4 MT PACK E5,Incumbent,ces,8802967.963305565,770756.375,0.08755642167651109,0,Premium,2015,8,3
2019-07-31,1c6c9a188d42d1c68089b72239846c523bbf74f7bfca4fb1f2434b9c4d897de9,SANTIAGO,Renault,SYMBOL INTENS,Incumbent,ces,6237475.474579655,340916.4375,0.054656156788011175,0,Mid,2019,7,3
